movieId,tmdbId,imdb_id,title,original_title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,genres,production_companies,production_countries,adult,status,genres_list,primary_genre,release_year
2393,200,tt0120844,Star Trek: Insurrection,Star Trek: Insurrection,en,1998-12-10,103.0,70000000,118000000.0,9.538877,6.3,402.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Science Fiction|Action|Adventure|Thriller,Science Fiction,1998
2394,9837,tt0120794,The Prince of Egypt,The Prince of Egypt,en,1998-12-15,99.0,70000000,218613188.0,11.898185,6.9,847.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Animation|Drama|Family|Music,Adventure,1998
2395,11545,tt0128445,Rushmore,Rushmore,en,1998-09-17,93.0,9000000,17096053.0,5.997054,7.5,688.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama,Comedy,1998
2396,1934,tt0138097,Shakespeare in Love,Shakespeare in Love,en,1998-12-11,122.0,25000000,289317794.0,13.813155,6.8,831.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bedford Falls Productions', 'id': 348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Romance|History,Romance,1998
2397,110643,tt0087688,Mass Appeal,Mass Appeal,en,1984-12-14,99.0,0,0.0,0.582317,7.5,3.0,"[{'id': 18, 'name': 'Drama'}]",[],[],False,Released,Drama,Drama,1984
2398,11881,tt0039628,Miracle on 34th Street,Miracle on 34th Street,en,1947-05-02,96.0,0,0.0,5.114032,7.4,139.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Family,Drama,1947
2399,13764,tt0089961,Santa Claus: The Movie,Santa Claus: The Movie,en,1985-10-29,108.0,50000000,23717291.0,11.690532,6.1,58.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Calash Corporation', 'id': 12958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Family|Fantasy|Adventure|Science Fiction|Comedy,Family,1985
2400,24951,tt0098115,Prancer,Prancer,fr,1989-11-17,99.0,0,0.0,1.912324,5.7,17.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Family|Fantasy,Drama,1989
2401,8879,tt0089767,Pale Rider,Pale Rider,en,1985-06-28,115.0,0,41410568.0,9.385078,7.0,255.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Malpaso Company', 'id': 15298}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Romance|Western,Romance,1985
2402,1369,tt0089880,Rambo: First Blood Part II,Rambo: First Blood Part II,en,1985-05-21,96.0,44000000,300400432.0,11.924462,6.3,884.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Thriller|War,Action,1985
2403,1368,tt0083944,First Blood,First Blood,en,1982-10-22,93.0,15000000,125212904.0,14.778884,7.2,1523.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Orion Pictures', 'id': 41}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Thriller|War,Action,1982
2404,1370,tt0095956,Rambo III,Rambo III,en,1988-05-24,102.0,63000000,189015611.0,11.624866,5.7,703.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Thriller|War,Action,1988
2405,10303,tt0089370,The Jewel of the Nile,The Jewel of the Nile,en,1985-12-04,106.0,25000000,96773200.0,10.571841,6.0,289.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Stone Group Pictures', 'id': 3470}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy|Romance,Action,1985
2406,9326,tt0088011,Romancing the Stone,Romancing the Stone,en,1984-03-30,106.0,10000000,86572238.0,6.827193,6.6,477.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Nina Saxon Film Design', 'id': 1693}, {'name': 'El Corazon Producciones S.A.', 'id': 81127}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Comedy|Romance,Action,1984
2407,10328,tt0088933,Cocoon,Cocoon,en,1985-06-21,117.0,0,85313124.0,5.773277,6.5,329.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Zanuck/Brown Productions', 'id': 1865}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Science Fiction,Comedy,1985
2408,11285,tt0094890,Cocoon: The Return,Cocoon: The Return,en,1988-09-13,116.0,17500000,25024919.0,12.167265,5.4,103.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zanuck/Brown Productions', 'id': 1865}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Science Fiction,Comedy,1988
2409,1367,tt0079817,Rocky II,Rocky II,en,1979-06-15,119.0,7000000,200182160.0,11.789813,6.9,948.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1979
2410,1371,tt0084602,Rocky III,Rocky III,en,1982-05-28,99.0,17000000,270000000.0,11.673366,6.6,894.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1982
2411,1374,tt0089927,Rocky IV,Rocky IV,en,1985-11-21,91.0,31000000,300473716.0,10.25721,6.6,984.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1985
2412,1375,tt0100507,Rocky V,Rocky V,en,1990-10-18,104.0,42000000,119946358.0,14.007329,5.3,688.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1990
2413,15196,tt0088930,Clue,Clue,en,1985-12-13,94.0,15000000,14643997.0,7.720009,7.1,377.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Debra Hill Productions', 'id': 498}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'The Guber-Peters Company', 'id': 4357}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Thriller|Crime|Mystery,Comedy,1985
2414,11904,tt0090357,Young Sherlock Holmes,Young Sherlock Holmes,en,1985-12-04,109.0,18000000,0.0,5.203452,6.7,172.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Crime|Drama|Family,Action,1985
2415,215875,tt0092173,Violets Are Blue,Violets Are Blue,en,1986-04-04,88.0,0,0.0,0.896878,2.5,2.0,[],[],[],False,Released,,,1986
2416,15596,tt0090685,Back to School,Back to School,en,1986-06-13,96.0,0,91258000.0,6.669879,6.4,113.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Paper Clip Productions', 'id': 3089}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1986
2417,13818,tt0091188,Heartburn,Heartburn,en,1986-07-25,108.0,0,0.0,16.071191,5.9,48.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,1986
2418,29968,tt0091653,Nothing in Common,Nothing in Common,en,1986-07-29,118.0,0,0.0,8.750517,6.1,30.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Comedy|Romance,Drama,1986
2419,44326,tt0091024,Extremities,Extremities,en,1986-08-22,89.0,0,13418091.0,10.273979,6.0,13.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Atlantic Entertainment Group', 'id': 3267}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Rumored,Drama|Thriller,Drama,1986
2420,1885,tt0087538,The Karate Kid,The Karate Kid,en,1984-06-22,126.0,8000000,90815558.0,7.64499,6.9,913.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Delphi Films', 'id': 4267}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1984
2421,8856,tt0091326,"The Karate Kid, Part II","The Karate Kid, Part II",en,1986-06-18,113.0,113,115103979.0,9.231318,5.9,457.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Delphi V Productions', 'id': 1174}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Drama|Action|Romance|Family,Adventure,1986
2422,10495,tt0097647,"The Karate Kid, Part III","The Karate Kid, Part III",en,1989-06-29,112.0,0,38956288.0,6.441664,5.5,311.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Weintraub International Group', 'id': 57092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Family|Adventure,Family,1989
2423,5825,tt0097958,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,en,1989-12-01,97.0,27000000,71320000.0,9.802574,7.1,668.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Hughes Entertainment', 'id': 477}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1989
2424,9489,tt0128853,You've Got Mail,You've Got Mail,en,1998-12-17,119.0,65000000,250821495.0,10.237996,6.3,859.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Romance,Comedy,1998
2425,16885,tt0120706,The General,The General,en,1998-05-01,124.0,0,1214198.0,2.21138,6.5,24.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Merlin Films', 'id': 3201}, {'name': 'J & M', 'id': 3230}, {'name': 'Irish Film Board', 'id': 5267}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|Action|Crime,Drama,1998
2427,8741,tt0120863,The Thin Red Line,The Thin Red Line,en,1998-12-25,170.0,52000000,98126565.0,9.783966,7.2,793.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Geisler-Roberdeau', 'id': 23660}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|History|War,Drama,1998
2428,9276,tt0133751,The Faculty,The Faculty,en,1998-12-25,104.0,15000000,40283321.0,13.462253,6.2,500.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Mystery|Science Fiction,Horror,1998
2429,9822,tt0120751,Mighty Joe Young,Mighty Joe Young,en,1998-12-25,114.0,90000000,0.0,6.939576,5.9,208.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'RKO Pictures', 'id': 4361}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Family|Fantasy,Action,1998
2430,39314,tt0041650,Mighty Joe Young,Mighty Joe Young,en,1949-07-27,94.0,94,0.0,2.812461,6.7,25.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Argosy Pictures', 'id': 1281}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Fantasy|Drama|Action|Science Fiction,Adventure,1949
2431,10312,tt0129290,Patch Adams,Patch Adams,en,1998-12-25,115.0,50000000,202292902.0,12.52181,7.0,863.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Bungalow 78 Productions', 'id': 369}, {'name': 'Blue Wolf', 'id': 10230}, {'name': 'Farrell/Minoff', 'id': 10231}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama,Comedy,1998
2432,9441,tt0120686,Stepmom,Stepmom,en,1998-12-25,124.0,0,0.0,7.17892,6.9,286.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': '1492 Pictures', 'id': 436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1998
2433,9422,tt0120633,A Civil Action,A Civil Action,pt,1998-03-05,115.0,70000000,56702901.0,9.353499,6.1,113.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1998
2434,125582,tt0142231,Down in the Delta,Down in the Delta,en,1998-12-25,112.0,0,0.0,0.670559,6.4,5.0,"[{'id': 18, 'name': 'Drama'}]",[],[],False,Released,Drama,Drama,1998
2435,24525,tt0119336,Hurlyburly,Hurlyburly,en,1998-12-25,122.0,0,0.0,7.352493,5.6,22.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Fine Line Features', 'id': 8}, {'name': 'FilmColony', 'id': 1811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama,Comedy,1998
2436,10368,tt0120857,Tea with Mussolini,Tea with Mussolini,en,1999-03-25,117.0,12000000,21001563.0,3.094893,5.8,32.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Medusa Produzione', 'id': 1702}, {'name': 'Cattleya', 'id': 10102}, {'name': 'Cineritmo', 'id': 10378}, {'name': 'Film and General Productions', 'id': 10379}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",False,Released,Comedy|Drama|War,Comedy,1999
2437,11365,tt0120514,Wilde,Wilde,en,1997-09-01,118.0,0,0.0,3.895735,6.7,62.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'capitol international', 'id': 23708}, {'name': 'Dove International', 'id': 93549}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama|History,Drama,1997
2438,140897,tt0144546,Outside Ozona,Outside Ozona,en,1998-12-18,100.0,0,0.0,1.28977,6.0,2.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Columbia TriStar Home Entertainment', 'id': 10202}, {'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller|Comedy|Drama|Romance,Thriller,1998
2439,31662,tt0118564,Affliction,Affliction,en,1997-08-28,114.0,6000000,6330054.0,4.40959,5.8,56.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1997
2440,36136,tt0127722,Another Day in Paradise,Another Day in Paradise,en,1998-12-30,101.0,0,0.0,2.58581,6.4,38.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Chinese Bookie Pictures', 'id': 40336}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Thriller|Crime|Drama,Thriller,1998
2441,1363,tt0120699,The Hi-Lo Country,The Hi-Lo Country,en,1998-12-30,114.0,0,0.0,6.971268,4.7,9.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Cappa Productions', 'id': 691}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Action|Western|Romance,Drama,1998
2442,46992,tt0150915,Hilary and Jackie,Hilary and Jackie,en,1998-12-30,121.0,0,0.0,6.387602,6.5,23.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Arts Council of England', 'id': 718}, {'name': 'British Screen Productions', 'id': 20777}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Music|Drama,Music,1998
2443,825,tt0145734,Playing by Heart,Playing by Heart,en,1998-12-30,121.0,20000000,3970078.0,3.010088,6.6,49.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Morpheus', 'id': 532}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Hyperion Pictures', 'id': 7339}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama,Drama,1998
2445,15556,tt0132512,At First Sight,At First Sight,en,1999-01-15,128.0,0,0.0,7.638813,5.9,49.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1999
2446,28902,tt0120710,In Dreams,In Dreams,en,1999-01-15,100.0,0,0.0,6.028168,5.4,45.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1999
2447,14709,tt0139699,Varsity Blues,Varsity Blues,en,1999-01-15,106.0,0,0.0,9.162643,6.0,126.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,1999
2448,9423,tt0120458,Virus,Virus,en,1999-01-14,99.0,75000000,14010690.0,7.116537,5.0,151.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'BBC Films', 'id': 288}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'UGC PH', 'id': 23932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Horror|Action|Science Fiction,Horror,1999
